53,-83
20,-42
40,0
91,-8
105,-30
177,-65
165,-53
171,-39
194,-51
223,-96
224,-118
197,-96
223,-163
144,-173
125,-185
129,-169
122,-167
102,-177
107,-163
122,-159
95,-157
85,-153
112,-151
123,-143
97,-138
72,-112
67,-136
27,-152
31,-143
11,-148
30,-132
9,-139
9,-131
16,-123
10,-114
36,-120
51,-109
